1,1,9
1,1,18
1,1,27
1,1,36
1,1,45
1,2,9
1,2,18
1,2,27
1,2,36
1,2,45
1,3,9
1,3,18
1,3,27
1,3,36
1,3,45
1,4,9
1,4,18
1,4,27
1,4,36
1,4,45
1,5,9
1,5,18
1,5,27
1,5,36
1,5,45
1,6,9
1,6,18
1,6,27
1,6,36
1,6,45
1,7,9
1,7,18
1,7,27
1,7,36
1,7,45
1,8,9
1,8,18
1,8,27
1,8,36
1,8,45
1,9,9
1,9,18
1,9,27
1,9,36
1,9,45
1,10,9
1,10,18
1,10,27
1,10,36
1,10,45
1,11,9
1,11,18
1,11,27
1,11,36
1,11,45
1,12,9
1,12,18
1,12,27
1,12,36
1,12,45
1,13,9
1,13,18
1,13,27
1,13,36
1,13,45
1,14,9
1,14,18
1,14,27
1,14,36
1,14,45
1,15,9
1,15,18
1,15,27
1,15,36
1,15,45
1,16,9
1,16,18
1,16,27
1,16,36
1,16,45
1,17,9
1,17,18
1,17,27
1,17,36
1,17,45
1,18,9
1,18,18
1,18,27
1,18,36
1,18,45
1,19,9
1,19,18
1,19,27
1,19,36
1,19,45
1,20,9
1,20,18
1,20,27
1,20,36
1,20,45
1,21,9
1,21,18
1,21,27
1,21,36
1,21,45
1,22,9
1,22,18
1,22,27
1,22,36
1,22,45
1,23,9
1,23,18
1,23,27
1,23,36
1,23,45
1,24,9
1,24,18
1,24,27
1,24,36
1,24,45
1,25,9
1,25,18
1,25,27
1,25,36
1,25,45
1,26,9
1,26,18
1,26,27
1,26,36
1,26,45
1,27,9
1,27,18
1,27,27
1,27,36
1,27,45
1,28,9
1,28,18
1,28,27
1,28,36
1,28,45
1,29,9
1,29,18
1,29,27
1,29,36
1,29,45
1,30,9
1,30,18
1,30,27
1,30,36
1,30,45
1,31,9
1,31,18
1,31,27
1,31,36
1,31,45
1,32,9
1,32,18
1,32,27
1,32,36
1,32,45
1,33,9
1,33,18
1,33,27
1,33,36
1,33,45
1,34,9
1,34,18
1,34,27
1,34,36
1,34,45
1,35,9
1,35,18
1,35,27
1,35,36
1,35,45
1,36,9
1,36,18
1,36,27
1,36,36
1,36,45
1,37,9
1,37,18
1,37,27
1,37,36
1,37,45
1,38,9
1,38,18
1,38,27
1,38,36
1,38,45
1,39,9
1,39,18
1,39,27
1,39,36
1,39,45
1,40,9
1,40,18
1,40,27
1,40,36
1,40,45
1,41,9
1,41,18
1,41,27
1,41,36
1,41,45
1,42,9
1,42,18
1,42,27
1,42,36
1,42,45
1,43,9
1,43,18
1,43,27
1,43,36
1,43,45
1,44,9
1,44,18
1,44,27
1,44,36
1,44,45
1,45,9
1,45,18
1,45,27
1,45,36
1,45,45
1,46,9
1,46,18
1,46,27
1,46,36
1,46,45
1,47,9
1,47,18
1,47,27
1,47,36
1,47,45
1,48,9
1,48,18
1,48,27
1,48,36
1,48,45
1,49,9
1,49,18
1,49,27
1,49,36
1,49,45
1,50,9
1,50,18
1,50,27
1,50,36
1,50,45
2,1,9
2,1,18
2,1,27
2,1,36
2,1,45
2,2,9
2,2,18
2,2,27
2,2,36
2,2,45
2,3,9
2,3,18
2,3,27
2,3,36
2,3,45
2,4,9
2,4,18
2,4,27
2,4,36
2,4,45
2,5,9
2,5,18
2,5,27
2,5,36
2,5,45
2,6,9
2,6,18
2,6,27
2,6,36
2,6,45
2,7,9
2,7,18
2,7,27
2,7,36
2,7,45
2,8,9
2,8,18
2,8,27
2,8,36
2,8,45
2,9,9
2,9,18
2,9,27
2,9,36
2,9,45
2,10,9
2,10,18
2,10,27
2,10,36
2,10,45
2,11,9
2,11,18
2,11,27
2,11,36
2,11,45
2,12,9
2,12,18
2,12,27
2,12,36
2,12,45
2,13,9
2,13,18
2,13,27
2,13,36
2,13,45
2,14,9
2,14,18
2,14,27
2,14,36
2,14,45
2,15,9
2,15,18
2,15,27
2,15,36
2,15,45
2,16,9
2,16,18
2,16,27
2,16,36
2,16,45
2,17,9
2,17,18
2,17,27
2,17,36
2,17,45
2,18,9
2,18,18
2,18,27
2,18,36
2,18,45
2,19,9
2,19,18
2,19,27
2,19,36
2,19,45
2,20,9
2,20,18
2,20,27
2,20,36
2,20,45
2,21,9
2,21,18
2,21,27
2,21,36
2,21,45
2,22,9
2,22,18
2,22,27
2,22,36
2,22,45
2,23,9
2,23,18
2,23,27
2,23,36
2,23,45
2,24,9
2,24,18
2,24,27
2,24,36
2,24,45
2,25,9
2,25,18
2,25,27
2,25,36
2,25,45
2,26,9
2,26,18
2,26,27
2,26,36
2,26,45
2,27,9
2,27,18
2,27,27
2,27,36
2,27,45
2,28,9
2,28,18
2,28,27
2,28,36
2,28,45
2,29,9
2,29,18
2,29,27
2,29,36
2,29,45
2,30,9
2,30,18
2,30,27
2,30,36
2,30,45
2,31,9
2,31,18
2,31,27
2,31,36
2,31,45
2,32,9
2,32,18
2,32,27
2,32,36
2,32,45
2,33,9
2,33,18
2,33,27
2,33,36
2,33,45
2,34,9
2,34,18
2,34,27
2,34,36
2,34,45
2,35,9
2,35,18
2,35,27
2,35,36
2,35,45
2,36,9
2,36,18
2,36,27
2,36,36
2,36,45
2,37,9
2,37,18
2,37,27
2,37,36
2,37,45
2,38,9
2,38,18
2,38,27
2,38,36
2,38,45
2,39,9
2,39,18
2,39,27
2,39,36
2,39,45
2,40,9
2,40,18
2,40,27
2,40,36
2,40,45
2,41,9
2,41,18
2,41,27
2,41,36
2,41,45
2,42,9
2,42,18
2,42,27
2,42,36
2,42,45
2,43,9
2,43,18
2,43,27
2,43,36
2,43,45
2,44,9
2,44,18
2,44,27
2,44,36
2,44,45
2,45,9
2,45,18
2,45,27
2,45,36
2,45,45
2,46,9
2,46,18
2,46,27
2,46,36
2,46,45
2,47,9
2,47,18
2,47,27
2,47,36
2,47,45
2,48,9
2,48,18
2,48,27
2,48,36
2,48,45
2,49,9
2,49,18
2,49,27
2,49,36
2,49,45
2,50,9
2,50,18
2,50,27
2,50,36
2,50,45
3,1,9
3,1,18
3,1,27
3,1,36
3,1,45
3,2,9
3,2,18
3,2,27
3,2,36
3,2,45
3,3,9
3,3,18
3,3,27
3,3,36
3,3,45
3,4,9
3,4,18
3,4,27
3,4,36
3,4,45
3,5,9
3,5,18
3,5,27
3,5,36
3,5,45
3,6,9
3,6,18
3,6,27
3,6,36
3,6,45
3,7,9
3,7,18
3,7,27
3,7,36
3,7,45
3,8,9
3,8,18
3,8,27
3,8,36
3,8,45
3,9,9
3,9,18
3,9,27
3,9,36
3,9,45
3,10,9
3,10,18
3,10,27
3,10,36
3,10,45
3,11,9
3,11,18
3,11,27
3,11,36
3,11,45
3,12,9
3,12,18
3,12,27
3,12,36
3,12,45
3,13,9
3,13,18
3,13,27
3,13,36
3,13,45
3,14,9
3,14,18
3,14,27
3,14,36
3,14,45
3,15,9
3,15,18
3,15,27
3,15,36
3,15,45
3,16,9
3,16,18
3,16,27
3,16,36
3,16,45
3,17,9
3,17,18
3,17,27
3,17,36
3,17,45
3,18,9
3,18,18
3,18,27
3,18,36
3,18,45
3,19,9
3,19,18
3,19,27
3,19,36
3,19,45
3,20,9
3,20,18
3,20,27
3,20,36
3,20,45
3,21,9
3,21,18
3,21,27
3,21,36
3,21,45
3,22,9
3,22,18
3,22,27
3,22,36
3,22,45
3,23,9
3,23,18
3,23,27
3,23,36
3,23,45
3,24,9
3,24,18
3,24,27
3,24,36
3,24,45
3,25,9
3,25,18
3,25,27
3,25,36
3,25,45
3,26,9
3,26,18
3,26,27
3,26,36
3,26,45
3,27,9
3,27,18
3,27,27
3,27,36
3,27,45
3,28,9
3,28,18
3,28,27
3,28,36
3,28,45
3,29,9
3,29,18
3,29,27
3,29,36
3,29,45
3,30,9
3,30,18
3,30,27
3,30,36
3,30,45
3,31,9
3,31,18
3,31,27
3,31,36
3,31,45
3,32,9
3,32,18
3,32,27
3,32,36
3,32,45
3,33,9
3,33,18
3,33,27
3,33,36
3,33,45
3,34,9
3,34,18
3,34,27
3,34,36
3,34,45
3,35,9
3,35,18
3,35,27
3,35,36
3,35,45
3,36,9
3,36,18
3,36,27
3,36,36
3,36,45
3,37,9
3,37,18
3,37,27
3,37,36
3,37,45
3,38,9
3,38,18
3,38,27
3,38,36
3,38,45
3,39,9
3,39,18
3,39,27
3,39,36
3,39,45
3,40,9
3,40,18
3,40,27
3,40,36
3,40,45
3,41,9
3,41,18
3,41,27
3,41,36
3,41,45
3,42,9
3,42,18
3,42,27
3,42,36
3,42,45
3,43,9
3,43,18
3,43,27
3,43,36
3,43,45
3,44,9
3,44,18
3,44,27
3,44,36
3,44,45
3,45,9
3,45,18
3,45,27
3,45,36
3,45,45
3,46,9
3,46,18
3,46,27
3,46,36
3,46,45
3,47,9
3,47,18
3,47,27
3,47,36
3,47,45
3,48,9
3,48,18
3,48,27
3,48,36
3,48,45
3,49,9
3,49,18
3,49,27
3,49,36
3,49,45
3,50,9
3,50,18
3,50,27
3,50,36
3,50,45
4,1,9
4,1,18
4,1,27
4,1,36
4,1,45
4,2,9
4,2,18
4,2,27
4,2,36
4,2,45
4,3,9
4,3,18
4,3,27
4,3,36
4,3,45
4,4,9
4,4,18
4,4,27
4,4,36
4,4,45
4,5,9
4,5,18
4,5,27
4,5,36
4,5,45
4,6,9
4,6,18
4,6,27
4,6,36
4,6,45
4,7,9
4,7,18
4,7,27
4,7,36
4,7,45
4,8,9
4,8,18
4,8,27
4,8,36
4,8,45
4,9,9
4,9,18
4,9,27
4,9,36
4,9,45
4,10,9
4,10,18
4,10,27
4,10,36
4,10,45
4,11,9
4,11,18
4,11,27
4,11,36
4,11,45
4,12,9
4,12,18
4,12,27
4,12,36
4,12,45
4,13,9
4,13,18
4,13,27
4,13,36
4,13,45
4,14,9
4,14,18
4,14,27
4,14,36
4,14,45
4,15,9
4,15,18
4,15,27
4,15,36
4,15,45
4,16,9
4,16,18
4,16,27
4,16,36
4,16,45
4,17,9
4,17,18
4,17,27
4,17,36
4,17,45
4,18,9
4,18,18
4,18,27
4,18,36
4,18,45
4,19,9
4,19,18
4,19,27
4,19,36
4,19,45
4,20,9
4,20,18
4,20,27
4,20,36
4,20,45
4,21,9
4,21,18
4,21,27
4,21,36
4,21,45
4,22,9
4,22,18
4,22,27
4,22,36
4,22,45
4,23,9
4,23,18
4,23,27
4,23,36
4,23,45
4,24,9
4,24,18
4,24,27
4,24,36
4,24,45
4,25,9
4,25,18
4,25,27
4,25,36
4,25,45
4,26,9
4,26,18
4,26,27
4,26,36
4,26,45
4,27,9
4,27,18
4,27,27
4,27,36
4,27,45
4,28,9
4,28,18
4,28,27
4,28,36
4,28,45
4,29,9
4,29,18
4,29,27
4,29,36
4,29,45
4,30,9
4,30,18
4,30,27
4,30,36
4,30,45
4,31,9
4,31,18
4,31,27
4,31,36
4,31,45
4,32,9
4,32,18
4,32,27
4,32,36
4,32,45
4,33,9
4,33,18
4,33,27
4,33,36
4,33,45
4,34,9
4,34,18
4,34,27
4,34,36
4,34,45
4,35,9
4,35,18
4,35,27
4,35,36
4,35,45
4,36,9
4,36,18
4,36,27
4,36,36
4,36,45
4,37,9
4,37,18
4,37,27
4,37,36
4,37,45
4,38,9
4,38,18
4,38,27
4,38,36
4,38,45
4,39,9
4,39,18
4,39,27
4,39,36
4,39,45
4,40,9
4,40,18
4,40,27
4,40,36
4,40,45
4,41,9
4,41,18
4,41,27
4,41,36
4,41,45
4,42,9
4,42,18
4,42,27
4,42,36
4,42,45
4,43,9
4,43,18
4,43,27
4,43,36
4,43,45
4,44,9
4,44,18
4,44,27
4,44,36
4,44,45
4,45,9
4,45,18
4,45,27
4,45,36
4,45,45
4,46,9
4,46,18
4,46,27
4,46,36
4,46,45
4,47,9
4,47,18
4,47,27
4,47,36
4,47,45
4,48,9
4,48,18
4,48,27
4,48,36
4,48,45
4,49,9
4,49,18
4,49,27
4,49,36
4,49,45
4,50,9
4,50,18
4,50,27
4,50,36
4,50,45
5,1,9
5,1,18
5,1,27
5,1,36
5,1,45
5,2,9
5,2,18
5,2,27
5,2,36
5,2,45
5,3,9
5,3,18
5,3,27
5,3,36
5,3,45
5,4,9
5,4,18
5,4,27
5,4,36
5,4,45
5,5,9
5,5,18
5,5,27
5,5,36
5,5,45
5,6,9
5,6,18
5,6,27
5,6,36
5,6,45
5,7,9
5,7,18
5,7,27
5,7,36
5,7,45
5,8,9
5,8,18
5,8,27
5,8,36
5,8,45
5,9,9
5,9,18
5,9,27
5,9,36
5,9,45
5,10,9
5,10,18
5,10,27
5,10,36
5,10,45
5,11,9
5,11,18
5,11,27
5,11,36
5,11,45
5,12,9
5,12,18
5,12,27
5,12,36
5,12,45
5,13,9
5,13,18
5,13,27
5,13,36
5,13,45
5,14,9
5,14,18
5,14,27
5,14,36
5,14,45
5,15,9
5,15,18
5,15,27
5,15,36
5,15,45
5,16,9
5,16,18
5,16,27
5,16,36
5,16,45
5,17,9
5,17,18
5,17,27
5,17,36
5,17,45
5,18,9
5,18,18
5,18,27
5,18,36
5,18,45
5,19,9
5,19,18
5,19,27
5,19,36
5,19,45
5,20,9
5,20,18
5,20,27
5,20,36
5,20,45
5,21,9
5,21,18
5,21,27
5,21,36
5,21,45
5,22,9
5,22,18
5,22,27
5,22,36
5,22,45
5,23,9
5,23,18
5,23,27
5,23,36
5,23,45
5,24,9
5,24,18
5,24,27
5,24,36
5,24,45
5,25,9
5,25,18
5,25,27
5,25,36
5,25,45
5,26,9
5,26,18
5,26,27
5,26,36
5,26,45
5,27,9
5,27,18
5,27,27
5,27,36
5,27,45
5,28,9
5,28,18
5,28,27
5,28,36
5,28,45
5,29,9
5,29,18
5,29,27
5,29,36
5,29,45
5,30,9
5,30,18
5,30,27
5,30,36
5,30,45
5,31,9
5,31,18
5,31,27
5,31,36
5,31,45
5,32,9
5,32,18
5,32,27
5,32,36
5,32,45
5,33,9
5,33,18
5,33,27
5,33,36
5,33,45
5,34,9
5,34,18
5,34,27
5,34,36
5,34,45
5,35,9
5,35,18
5,35,27
5,35,36
5,35,45
5,36,9
5,36,18
5,36,27
5,36,36
5,36,45
5,37,9
5,37,18
5,37,27
5,37,36
5,37,45
5,38,9
5,38,18
5,38,27
5,38,36
5,38,45
5,39,9
5,39,18
5,39,27
5,39,36
5,39,45
5,40,9
5,40,18
5,40,27
5,40,36
5,40,45
5,41,9
5,41,18
5,41,27
5,41,36
5,41,45
5,42,9
5,42,18
5,42,27
5,42,36
5,42,45
5,43,9
5,43,18
5,43,27
5,43,36
5,43,45
5,44,9
5,44,18
5,44,27
5,44,36
5,44,45
5,45,9
5,45,18
5,45,27
5,45,36
5,45,45
5,46,9
5,46,18
5,46,27
5,46,36
5,46,45
5,47,9
5,47,18
5,47,27
5,47,36
5,47,45
5,48,9
5,48,18
5,48,27
5,48,36
5,48,45
5,49,9
5,49,18
5,49,27
5,49,36
5,49,45
5,50,9
5,50,18
5,50,27
5,50,36
5,50,45
6,1,9
6,1,18
6,1,27
6,1,36
6,1,45
6,2,9
6,2,18
6,2,27
6,2,36
6,2,45
6,3,9
6,3,18
6,3,27
6,3,36
6,3,45
6,4,9
6,4,18
6,4,27
6,4,36
6,4,45
6,5,9
6,5,18
6,5,27
6,5,36
6,5,45
6,6,9
6,6,18
6,6,27
6,6,36
6,6,45
6,7,9
6,7,18
6,7,27
6,7,36
6,7,45
6,8,9
6,8,18
6,8,27
6,8,36
6,8,45
6,9,9
6,9,18
6,9,27
6,9,36
6,9,45
6,10,9
6,10,18
6,10,27
6,10,36
6,10,45
6,11,9
6,11,18
6,11,27
6,11,36
6,11,45
6,12,9
6,12,18
6,12,27
6,12,36
6,12,45
6,13,9
6,13,18
6,13,27
6,13,36
6,13,45
6,14,9
6,14,18
6,14,27
6,14,36
6,14,45
6,15,9
6,15,18
6,15,27
6,15,36
6,15,45
6,16,9
6,16,18
6,16,27
6,16,36
6,16,45
6,17,9
6,17,18
6,17,27
6,17,36
6,17,45
6,18,9
6,18,18
6,18,27
6,18,36
6,18,45
6,19,9
6,19,18
6,19,27
6,19,36
6,19,45
6,20,9
6,20,18
6,20,27
6,20,36
6,20,45
6,21,9
6,21,18
6,21,27
6,21,36
6,21,45
6,22,9
6,22,18
6,22,27
6,22,36
6,22,45
6,23,9
6,23,18
6,23,27
6,23,36
6,23,45
6,24,9
6,24,18
6,24,27
6,24,36
6,24,45
6,25,9
6,25,18
6,25,27
6,25,36
6,25,45
6,26,9
6,26,18
6,26,27
6,26,36
6,26,45
6,27,9
6,27,18
6,27,27
6,27,36
6,27,45
6,28,9
6,28,18
6,28,27
6,28,36
6,28,45
6,29,9
6,29,18
6,29,27
6,29,36
6,29,45
6,30,9
6,30,18
6,30,27
6,30,36
6,30,45
6,31,9
6,31,18
6,31,27
6,31,36
6,31,45
6,32,9
6,32,18
6,32,27
6,32,36
6,32,45
6,33,9
6,33,18
6,33,27
6,33,36
6,33,45
6,34,9
6,34,18
6,34,27
6,34,36
6,34,45
6,35,9
6,35,18
6,35,27
6,35,36
6,35,45
6,36,9
6,36,18
6,36,27
6,36,36
6,36,45
6,37,9
6,37,18
6,37,27
6,37,36
6,37,45
6,38,9
6,38,18
6,38,27
6,38,36
6,38,45
6,39,9
6,39,18
6,39,27
6,39,36
6,39,45
6,40,9
6,40,18
6,40,27
6,40,36
6,40,45
6,41,9
6,41,18
6,41,27
6,41,36
6,41,45
6,42,9
6,42,18
6,42,27
6,42,36
6,42,45
6,43,9
6,43,18
6,43,27
6,43,36
6,43,45
6,44,9
6,44,18
6,44,27
6,44,36
6,44,45
6,45,9
6,45,18
6,45,27
6,45,36
6,45,45
6,46,9
6,46,18
6,46,27
6,46,36
6,46,45
6,47,9
6,47,18
6,47,27
6,47,36
6,47,45
6,48,9
6,48,18
6,48,27
6,48,36
6,48,45
6,49,9
6,49,18
6,49,27
6,49,36
6,49,45
6,50,9
6,50,18
6,50,27
6,50,36
6,50,45
7,1,9
7,1,18
7,1,27
7,1,36
7,1,45
7,2,9
7,2,18
7,2,27
7,2,36
7,2,45
7,3,9
7,3,18
7,3,27
7,3,36
7,3,45
7,4,9
7,4,18
7,4,27
7,4,36
7,4,45
7,5,9
7,5,18
7,5,27
7,5,36
7,5,45
7,6,9
7,6,18
7,6,27
7,6,36
7,6,45
7,7,9
7,7,18
7,7,27
7,7,36
7,7,45
7,8,9
7,8,18
7,8,27
7,8,36
7,8,45
7,9,9
7,9,18
7,9,27
7,9,36
7,9,45
7,10,9
7,10,18
7,10,27
7,10,36
7,10,45
7,11,9
7,11,18
7,11,27
7,11,36
7,11,45
7,12,9
7,12,18
7,12,27
7,12,36
7,12,45
7,13,9
7,13,18
7,13,27
7,13,36
7,13,45
7,14,9
7,14,18
7,14,27
7,14,36
7,14,45
7,15,9
7,15,18
7,15,27
7,15,36
7,15,45
7,16,9
7,16,18
7,16,27
7,16,36
7,16,45
7,17,9
7,17,18
7,17,27
7,17,36
7,17,45
7,18,9
7,18,18
7,18,27
7,18,36
7,18,45
7,19,9
7,19,18
7,19,27
7,19,36
7,19,45
7,20,9
7,20,18
7,20,27
7,20,36
7,20,45
7,21,9
7,21,18
7,21,27
7,21,36
7,21,45
7,22,9
7,22,18
7,22,27
7,22,36
7,22,45
7,23,9
7,23,18
7,23,27
7,23,36
7,23,45
7,24,9
7,24,18
7,24,27
7,24,36
7,24,45
7,25,9
7,25,18
7,25,27
7,25,36
7,25,45
7,26,9
7,26,18
7,26,27
7,26,36
7,26,45
7,27,9
7,27,18
7,27,27
7,27,36
7,27,45
7,28,9
7,28,18
7,28,27
7,28,36
7,28,45
7,29,9
7,29,18
7,29,27
7,29,36
7,29,45
7,30,9
7,30,18
7,30,27
7,30,36
7,30,45
7,31,9
7,31,18
